group_type,group_value,from_token,to_token,count,probability
outcome,missing,error,edit_file,1,0.034482758620689655
outcome,missing,edit_file,read_file,1,0.25
outcome,missing,read_file,edit_file,1,0.0625
outcome,missing,edit_file,agent_action,1,0.25
outcome,missing,read_file,message:error,1,0.0625
outcome,missing,message,agent_action,1,0.02702702702702703
outcome,missing,write_file,error,1,0.14285714285714285
outcome,missing,error,write_file,1,0.034482758620689655
outcome,missing,write_file,read_file,1,0.14285714285714285
outcome,missing,read_file,execute_probe,1,0.0625
outcome,missing,execute_probe,error,1,0.16666666666666666
outcome,missing,inspect_workspace,execute_probe,1,0.07142857142857142
outcome,missing,execute_probe,write_file,1,0.16666666666666666
outcome,missing,edit_file,write_file,1,0.25
outcome,missing,edit_file,error,1,0.25
outcome,present,error,execute_probe,402,0.3743016759776536
outcome,present,START,message,392,1.0
outcome,present,execute_probe,inspect_workspace,378,0.2488479262672811
outcome,present,read_file,execute_probe,377,0.4424882629107981
outcome,present,message,inspect_workspace,375,0.5859375
outcome,present,execute_probe,error,360,0.2369980250164582
outcome,present,execute_probe,read_file,349,0.22975641869651087
outcome,present,inspect_workspace,execute_probe,309,0.26660914581535805
outcome,present,generated_code:error,END,267,1.0
outcome,present,inspect_workspace,error,264,0.2277825711820535
outcome,present,inspect_workspace,read_file,246,0.21225194132873165
outcome,present,inspect_workspace,write_file,243,0.20966350301984468
outcome,present,write_file,error,230,0.4056437389770723
outcome,present,write_file,execute_probe,185,0.3262786596119929
outcome,present,error,inspect_workspace,180,0.16759776536312848
outcome,present,message,generated_code:error,171,0.2671875
outcome,present,error,read_file,150,0.13966480446927373
outcome,present,read_file,error,139,0.16314553990610328
outcome,present,execute_probe,write_file,133,0.08755760368663594
outcome,present,search,execute_probe,101,0.4975369458128079
outcome,present,execute_probe,search,100,0.06583278472679395
outcome,present,install,execute_probe,99,0.5439560439560439
outcome,present,error,message,96,0.0893854748603352
outcome,present,generated_code,END,96,1.0
outcome,present,read_file,inspect_workspace,94,0.11032863849765258
outcome,present,message:error,generated_code:error,94,0.831858407079646
outcome,present,error,write_file,89,0.08286778398510242
outcome,present,read_file,write_file,86,0.10093896713615023
outcome,present,error,install,79,0.07355679702048418
outcome,present,message,generated_code,77,0.1203125
outcome,present,execute_probe,test,73,0.04805793285055958
outcome,present,write_file,read_file,70,0.12345679012345678
outcome,present,read_file,message,69,0.08098591549295775
outcome,present,execute_probe,message,63,0.041474654377880185
outcome,present,install,error,58,0.31868131868131866
outcome,present,test,inspect_workspace,49,0.48514851485148514
outcome,present,search,inspect_workspace,45,0.22167487684729065
outcome,present,test,execute_probe,43,0.42574257425742573
outcome,present,read_file,message:error,39,0.045774647887323945
outcome,present,error,message:error,39,0.036312849162011177
outcome,present,write_file,install,36,0.06349206349206349
outcome,present,read_file,search,36,0.04225352112676056
outcome,present,error,search,31,0.028864059590316574
outcome,present,search,read_file,31,0.15270935960591134
outcome,present,execute_probe,install,30,0.019749835418038184
outcome,present,write_file,inspect_workspace,30,0.05291005291005291
outcome,present,inspect_workspace,install,29,0.025021570319240724
outcome,present,execute_probe,message:error,29,0.019091507570770244
outcome,present,inspect_workspace,search,26,0.022433132010353754
outcome,present,inspect_workspace,message,19,0.01639344262295082
outcome,present,message:error,generated_code,19,0.168141592920354
outcome,present,search,error,18,0.08866995073891626
outcome,present,inspect_workspace,END,12,0.010353753235547885
outcome,present,read_file,test,9,0.01056338028169014
outcome,present,message,END,8,0.0125
outcome,present,install,inspect_workspace,8,0.04395604395604396
outcome,present,install,write_file,7,0.038461538461538464
outcome,present,message,write_file,6,0.009375
outcome,present,error,test,6,0.00558659217877095
outcome,present,inspect_workspace,test,6,0.005176876617773943
outcome,present,write_file,END,5,0.008818342151675485
outcome,present,inspect_workspace,message:error,5,0.004314063848144953
outcome,present,write_file,search,5,0.008818342151675485
outcome,present,test,error,5,0.04950495049504951
outcome,present,write_file,test,5,0.008818342151675485
outcome,present,install,search,5,0.027472527472527472
outcome,present,install,read_file,4,0.02197802197802198
outcome,present,search,install,4,0.019704433497536946
outcome,present,execute_probe,END,3,0.0019749835418038184
outcome,present,read_file,install,3,0.0035211267605633804
outcome,present,message,execute_probe,3,0.0046875
outcome,present,test,read_file,2,0.019801980198019802
outcome,present,search,write_file,2,0.009852216748768473
outcome,present,error,END,1,0.000931098696461825
outcome,present,search,message:error,1,0.0049261083743842365
outcome,present,write_file,message,1,0.001763668430335097
outcome,present,error,generated_code:error,1,0.000931098696461825
outcome,present,test,write_file,1,0.009900990099009901
outcome,present,search,test,1,0.0049261083743842365
outcome,present,execute_probe,generated_code:error,1,0.0006583278472679394
outcome,present,test,install,1,0.009900990099009901
outcome,present,install,test,1,0.005494505494505495
outcome,sec_only_pass,message:error,END,281,0.5362595419847328
outcome,sec_only_pass,START,message:error,245,0.33980582524271846
outcome,sec_only_pass,inspect_workspace,error,233,0.4087719298245614
outcome,sec_only_pass,START,inspect_workspace,188,0.260748959778086
outcome,sec_only_pass,read_file,inspect_workspace,145,0.2894211576846307
outcome,sec_only_pass,error,message:error,143,0.1794228356336261
outcome,sec_only_pass,START,message,131,0.18169209431345354
outcome,sec_only_pass,search,error,121,0.555045871559633
outcome,sec_only_pass,agent_action,error,112,0.2931937172774869
outcome,sec_only_pass,error,read_file,106,0.1329987452948557
outcome,sec_only_pass,read_file,error,105,0.20958083832335328
outcome,sec_only_pass,message:error,finish:error,105,0.20038167938931298
outcome,sec_only_pass,finish:error,END,105,1.0
outcome,sec_only_pass,message:error,read_file,105,0.20038167938931298
outcome,sec_only_pass,error,inspect_workspace,103,0.12923462986198245
outcome,sec_only_pass,read_file,agent_action,103,0.2055888223552894
outcome,sec_only_pass,error,END,100,0.12547051442910917
outcome,sec_only_pass,error,write_file,97,0.12170639899623588
outcome,sec_only_pass,inspect_workspace,search,95,0.16666666666666666
outcome,sec_only_pass,START,error,91,0.1262135922330097
outcome,sec_only_pass,inspect_workspace,read_file,83,0.1456140350877193
outcome,sec_only_pass,agent_action,inspect_workspace,81,0.21204188481675393
outcome,sec_only_pass,inspect_workspace,agent_action,80,0.14035087719298245
outcome,sec_only_pass,message,finish,75,0.29411764705882354
outcome,sec_only_pass,finish,END,75,1.0
outcome,sec_only_pass,message,END,65,0.2549019607843137
outcome,sec_only_pass,error,search,64,0.08030112923462986
outcome,sec_only_pass,agent_action,read_file,59,0.1544502617801047
outcome,sec_only_pass,error,agent_action,59,0.0740276035131744
outcome,sec_only_pass,error,message,53,0.06649937264742785
outcome,sec_only_pass,agent_action,END,53,0.1387434554973822
outcome,sec_only_pass,error,execute_probe,50,0.06273525721455459
outcome,sec_only_pass,write_file,error,50,0.25125628140703515
outcome,sec_only_pass,write_file,agent_action,48,0.24120603015075376
outcome,sec_only_pass,message,read_file,46,0.1803921568627451
outcome,sec_only_pass,execute_probe,error,45,0.2848101265822785
outcome,sec_only_pass,START,search,42,0.05825242718446602
outcome,sec_only_pass,read_file,message:error,37,0.07385229540918163
outcome,sec_only_pass,inspect_workspace,message:error,35,0.06140350877192982
outcome,sec_only_pass,execute_probe,agent_action,33,0.2088607594936709
outcome,sec_only_pass,write_file,read_file,32,0.16080402010050251
outcome,sec_only_pass,read_file,execute_probe,31,0.06187624750499002
outcome,sec_only_pass,agent_action,write_file,31,0.08115183246073299
outcome,sec_only_pass,execute_probe,read_file,30,0.189873417721519
outcome,sec_only_pass,write_file,execute_probe,29,0.1457286432160804
outcome,sec_only_pass,search,read_file,29,0.13302752293577982
outcome,sec_only_pass,search,inspect_workspace,27,0.12385321100917432
outcome,sec_only_pass,edit_file,agent_action,26,0.4482758620689655
outcome,sec_only_pass,search,message:error,25,0.11467889908256881
outcome,sec_only_pass,read_file,edit_file,21,0.041916167664670656
outcome,sec_only_pass,read_file,message,20,0.03992015968063872
outcome,sec_only_pass,message,generated_code:error,20,0.0784313725490196
outcome,sec_only_pass,START,write_file,20,0.027739251040221916
outcome,sec_only_pass,generated_code:error,END,19,0.6551724137931034
outcome,sec_only_pass,agent_action,execute_probe,19,0.049738219895287955
outcome,sec_only_pass,edit_file,error,19,0.3275862068965517
outcome,sec_only_pass,read_file,write_file,18,0.03592814371257485
outcome,sec_only_pass,message,error,17,0.06666666666666667
outcome,sec_only_pass,write_file,message,17,0.08542713567839195
outcome,sec_only_pass,inspect_workspace,execute_probe,16,0.028070175438596492
outcome,sec_only_pass,execute_probe,message:error,16,0.10126582278481013
outcome,sec_only_pass,message:error,agent_action,16,0.030534351145038167
outcome,sec_only_pass,error,edit_file,16,0.020075282308657464
outcome,sec_only_pass,inspect_workspace,write_file,15,0.02631578947368421
outcome,sec_only_pass,plan,END,13,1.0
outcome,sec_only_pass,generated_code:error,message,10,0.3448275862068966
outcome,sec_only_pass,inspect_workspace,message,10,0.017543859649122806
outcome,sec_only_pass,read_file,search,10,0.01996007984031936
outcome,sec_only_pass,agent_action,edit_file,10,0.02617801047120419
outcome,sec_only_pass,generated_code,END,9,1.0
outcome,sec_only_pass,execute_probe,inspect_workspace,9,0.056962025316455694
outcome,sec_only_pass,message:error,plan,9,0.01717557251908397
outcome,sec_only_pass,execute_probe,write_file,8,0.05063291139240506
outcome,sec_only_pass,edit_file,read_file,7,0.1206896551724138
outcome,sec_only_pass,write_file,inspect_workspace,7,0.035175879396984924
outcome,sec_only_pass,agent_action,message:error,7,0.01832460732984293
outcome,sec_only_pass,execute_probe,install,6,0.0379746835443038
outcome,sec_only_pass,install,execute_probe,6,0.42857142857142855
outcome,sec_only_pass,message,inspect_workspace,6,0.023529411764705882
outcome,sec_only_pass,message,generated_code,6,0.023529411764705882
outcome,sec_only_pass,write_file,message:error,6,0.03015075376884422
outcome,sec_only_pass,item.updated,message:error,6,0.6
outcome,sec_only_pass,message,agent_action,6,0.023529411764705882
outcome,sec_only_pass,write_file,edit_file,6,0.03015075376884422
outcome,sec_only_pass,search,agent_action,5,0.022935779816513763
outcome,sec_only_pass,execute_probe,search,5,0.03164556962025317
outcome,sec_only_pass,read_file,generated_code:error,4,0.007984031936127744
outcome,sec_only_pass,message,write_file,4,0.01568627450980392
outcome,sec_only_pass,search,message,4,0.01834862385321101
outcome,sec_only_pass,edit_file,write_file,4,0.06896551724137931
outcome,sec_only_pass,search,execute_probe,4,0.01834862385321101
outcome,sec_only_pass,message,plan,4,0.01568627450980392
outcome,sec_only_pass,message,message:error,4,0.01568627450980392
outcome,sec_only_pass,agent_action,install,4,0.010471204188481676
outcome,sec_only_pass,error,generated_code:error,3,0.0037641154328732747
outcome,sec_only_pass,write_file,install,3,0.01507537688442211
outcome,sec_only_pass,message:error,inspect_workspace,3,0.0057251908396946565
outcome,sec_only_pass,agent_action,message,3,0.007853403141361256
outcome,sec_only_pass,item.updated,message,3,0.3
outcome,sec_only_pass,START,item.updated,3,0.004160887656033287
outcome,sec_only_pass,test,agent_action,3,0.75
outcome,sec_only_pass,install,agent_action,3,0.21428571428571427
outcome,sec_only_pass,install,error,2,0.14285714285714285
outcome,sec_only_pass,error,test,2,0.002509410288582183
outcome,sec_only_pass,message,execute_probe,2,0.00784313725490196
outcome,sec_only_pass,read_file,web_search,2,0.003992015968063872
outcome,sec_only_pass,agent_action,search,2,0.005235602094240838
outcome,sec_only_pass,inspect_workspace,edit_file,2,0.0035087719298245615
outcome,sec_only_pass,search,item.updated,2,0.009174311926605505
outcome,sec_only_pass,read_file,item.updated,2,0.003992015968063872
outcome,sec_only_pass,execute_probe,message,2,0.012658227848101266
outcome,sec_only_pass,execute_probe,edit_file,2,0.012658227848101266
outcome,sec_only_pass,message:error,message,2,0.003816793893129771
outcome,sec_only_pass,install,read_file,2,0.14285714285714285
outcome,sec_only_pass,test,edit_file,1,0.25
outcome,sec_only_pass,execute_probe,generated_code,1,0.006329113924050633
outcome,sec_only_pass,execute_probe,generated_code:error,1,0.006329113924050633
outcome,sec_only_pass,search,write_file,1,0.0045871559633027525
outcome,sec_only_pass,install,write_file,1,0.07142857142857142
outcome,sec_only_pass,read_file,generated_code,1,0.001996007984031936
outcome,sec_only_pass,message:error,generated_code,1,0.0019083969465648854
